u_apercor,g_apercor,r_apercor,i_apercor,z_apercor,y_apercor,zhelio
23.620930454070965,23.429974610258352,23.313726222837854,23.095941210332285,22.444882637397388,22.665693368546833,1.2492435
23.14893339232569,22.69348480986029,21.86179853126154,21.49169046194434,21.4265480139205,21.933762461970247,0.5721385
23.092060103329487,22.393168246058508,21.59074783494305,21.33554929707554,21.12889178720185,21.187261769481744,0.3902569
23.36891952606221,22.726607727401834,22.272372703491442,22.19793755910902,22.055695355850386,22.149841316040337,0.2353561
24.594828787466223,23.70837926669266,22.537936341520407,22.00679123648949,21.634995616025915,21.4962466973164,0.50554323
24.06875211448002,23.90183751808658,23.72565146329356,23.471787850077735,23.20652985813469,22.674416619086436,1.23142
23.29760070088693,23.111141369388655,22.928324474178797,22.506168303200504,22.097640031403746,22.453746388080674,1.0821674
24.017083312106738,24.00738367682728,23.995001559684283,24.057891061187068,23.842162313505696,23.739031030741742,1.3457981
22.939885615636438,22.489038065143156,21.724523294312316,21.469235293472167,21.37725475795513,21.26909145900784,0.4537136
24.154700458716775,24.045827845493285,23.977924509430313,23.59843172169985,23.259864440322495,23.544305556321433,0.9191393
23.898874292803416,23.705656463861793,23.447733938301212,23.307033739641586,22.949653296366023,23.043591527213565,1.2306645
24.37630694238604,24.330627536982625,23.868297131339318,23.18344833667604,23.1490142276582,22.73667919290724,0.8060464
24.433259002786556,22.69573838144008,21.288375656759843,20.691405467795306,20.39956908384093,20.37878230334784,0.3780832
24.551963831566976,24.086631992571924,23.44283035684195,23.63383107862963,22.945117004414527,22.954422584206263,0.35655823
24.170278345202487,23.93440391234208,23.350201746659287,23.16784744082878,23.035638855499233,22.449772501885576,0.3770354
23.838863509429107,23.893895013839334,23.78457325843931,23.445531209588328,23.341400571733402,23.132533872131226,0.9184691
24.650974081647473,24.353228439939357,23.94759530773774,22.999910235044965,22.630297819466275,22.674571529234292,0.9170005
25.177907922030236,24.51222849741788,24.01814511127594,23.464645198195893,23.30415516106371,23.406409857160767,0.6384108
23.615173482731088,23.41078505760458,23.066499449390665,22.440160234239528,22.153307973473748,22.166969981612034,0.91456175
23.50886001141089,23.439996167965155,22.95532873455595,22.666763741566704,22.237218308053812,22.328660122954318,1.2781888
25.012737480049907,24.54113375496878,23.657250856070217,23.375095105421835,23.27667531672213,22.88017014667897,0.48299745
23.22058410813492,23.027588289505974,22.757695796139966,22.655776822603674,22.484871567082767,22.41672744440727,1.2763276
23.665568801019592,22.947453699509783,22.19094519800289,22.05835153541423,21.769661436013656,21.83608364935452,0.28157938
21.83963831628359,20.92138429980288,20.178104486153,19.767814104885698,19.482331535533014,19.47443510634824,0.28099918
22.96474118699216,22.300105813969168,21.380295682278085,21.082576092947903,20.883332551711796,20.831489412958916,0.45415428
23.20216206019635,21.88632441978882,20.636337000683636,19.775725790665756,19.464440936230716,19.34604548673314,0.64755595
24.022218059782748,22.47048925567085,21.132924800169036,20.55944136502229,20.280007216949308,20.23917289415386,0.35573217
23.537885539945915,23.531121479089066,23.499896704013338,23.219161496448827,23.275598040248624,22.799851898049226,1.027329
22.816994406489055,22.260284482567055,21.58529193613043,21.38980779143289,21.162049320726773,21.26443549320873,0.37727496
23.201812294657568,22.746658796785162,22.099547639742454,21.84889672443491,21.69150191158224,21.558364005050684,0.4539266
23.690922131748778,23.562836442858053,23.344146964609255,23.18157594981887,22.74762526651452,22.64408481581252,1.1660763
23.83123714213183,23.434562892029305,22.713983030172965,22.488162394110816,22.458638995948192,22.40010808835283,0.41954228
24.17007109115038,24.169047525536627,24.088470727964943,23.63250094562176,23.56253570116244,22.356309301098342,1.0240102
21.934824618989847,20.622682492438035,19.628672698923086,19.139829709629954,18.866693777266352,18.85225072129638,0.24617974
23.365833300498668,23.124529468078297,22.428170246014343,22.074817166770654,22.0912166378701,22.345905172420487,0.57366234
23.35573921004013,22.82716673345371,22.185478166030265,22.323870443268156,22.07451552129797,22.174700584505274,0.25787005
23.56867385955153,23.410894591667738,23.15776905195452,22.555922889244297,22.4625649755256,22.615641097622508,0.7622651
22.872018137782753,22.384302399296992,21.50751430598928,21.132605220105823,20.93226535664433,20.78538872465287,0.5156991
23.933407699340407,23.28336976743672,22.320058544471074,21.91727732284942,21.602520065156313,21.657714254406898,0.46158296
23.370998407940057,22.912529906088718,22.313554961085515,22.136606738535736,22.074149382864025,22.212676650190133,0.3363207
23.190255284845996,22.1429736548779,21.63451090344081,21.399091909571677,21.269074078099965,21.295553883053472,0.18700847
23.607266877201038,23.00954923769644,22.526550121030294,22.513216592677107,22.363111132597094,22.42722381321103,0.25765112
20.956211099972784,19.65029138989137,19.03357529328593,18.74360672362536,18.553021953257392,18.4962868671317,0.15877713
22.266455785053925,20.899022180006362,20.18497555952557,19.842060902268248,19.638922075629594,19.581307433200678,0.07453652
21.828273962025758,21.041960363078378,20.229526192460327,19.972219819256505,19.76547974390549,19.741879173932944,0.33718926
25.018833353432054,24.690464002997285,24.0116838426038,23.792086326272205,23.690928400843678,23.746614109135006,0.44100258
26.070285578893518,25.38467450973725,24.41250012273628,23.952800004405752,23.69167674871912,23.40806083790415,0.4639122
23.972633260991756,23.868551545649122,23.750985739559468,23.09492832275591,22.9587847225626,22.798236180193967,0.96424574
23.02198738812729,22.83401100035002,22.47862821968759,21.821378936483885,21.482843083627092,21.56923939516063,0.97796166
24.88729188990995,24.762662473305323,24.258503829471906,23.641572421202838,23.451002707199663,23.822430160741067,0.8316195
24.126133121741837,23.718748047035618,23.081954607480082,23.1113393292066,22.977967566975043,23.010818896789377,0.36552277
22.97438885293108,22.527509775744086,21.715746885155177,20.833590016730707,20.18335899102078,20.182158248442246,0.99392056
24.68447294018086,24.431738682382907,23.979487486040714,23.308697673917017,23.18066484623003,22.990922124160196,0.7695808
24.18618578041829,23.530771024953157,22.793467942001623,21.82471706882867,21.400830075232093,21.100332415271314,0.8391333
25.15058097725562,24.847539665189306,24.12766381318549,23.48084797245094,23.330648423227686,23.1453703300133,0.6720822
25.782267933738087,24.16285483420339,22.429668942228748,21.11603058448266,20.518592856256795,20.243249283264568,0.8134189
24.7554769960226,24.54289566923541,24.1183882753416,23.406368167359787,22.999317335053636,22.75404125779488,0.99223214
25.000064588623136,24.339844411830065,23.60581523296376,22.61732041441496,22.301280327493703,22.019432072930915,0.8371721
23.144339648936995,22.70651422330057,21.96244207123854,21.682295282618288,21.572934777013085,21.327365027958496,0.463833
24.48989484638567,24.3537425070354,23.82323112425721,23.606167832913215,23.73113737441847,23.414629585404104,0.5080986
24.893957916750157,24.588012896576128,24.157157691831472,23.544499562538416,23.32802281025647,23.33903082276011,0.811575
24.297033413213402,23.930464086607152,23.357209379364313,23.262224947410115,23.13604702601226,23.091928676789575,0.3780935
25.162415693507334,24.48289981789537,23.55264206187341,22.28211099617118,21.853365886001296,21.71865137714563,0.9267692
23.20054424718537,23.04025578682445,22.982631666204515,22.874099490806785,22.63735365654089,22.230832189910863,1.4018857
25.45324088833893,24.650208538988593,23.88676046807975,23.40556220878878,23.11821115338196,22.851304492260862,0.33059275
24.846027882707503,24.06051297194903,23.473475124529944,23.241304135497824,23.115138366509633,23.06105112579094,0.28171247
24.773445437340655,24.35041826606593,23.842542219159785,23.025088140102433,22.738016128993138,22.6243806104784,0.8646009
23.499472912363778,23.3552489517949,23.070842949072517,22.47020455793136,22.33991707522007,22.231639199028752,0.81304365
24.92044263098313,24.608722196975002,24.00308756286907,23.772479918996666,23.70856330674679,23.404025540952333,0.43408498
22.304972076244816,21.918269271508507,21.261180580851835,21.006454296887988,20.903471205406156,20.737202099797468,0.45079145
22.467740334135314,21.837517601706885,21.092955515375692,20.845910514968597,20.642156382465586,20.472942491787478,0.37887716
24.60350656106703,24.30118001438775,23.644597320857535,23.23224616500686,23.175617871226155,22.976813132283983,0.6152418
25.406047957301357,24.06498418068864,22.456403371068358,21.176818833629653,20.577304923887237,20.28695972289519,0.83949274
24.002864192830923,23.13452167710117,22.204279551612505,21.804622337709073,21.549653477921748,21.38444498115279,0.35595858
22.94018410906379,22.322603298340436,21.91568224363552,21.79098855529019,21.723759576340857,21.811179633434296,0.24714628
20.703278286754216,20.771474986186536,20.840913110351085,20.66231897740688,20.485740312503264,20.352665810522506,2.1620147
25.393999104686447,23.862173068345907,22.128188115773735,20.819870512371114,20.19875236691418,19.98368886240892,0.83785087
24.92099598142846,24.356265290145068,23.923643060041993,23.6529857739667,23.586432632066998,23.505068843703548,0.5801843
24.06834624516469,23.878930942655835,23.32830517792305,22.78945594749921,22.682228056271796,22.760016915255022,0.68200845
24.40548219695483,23.271324562278462,22.14441571579267,21.62588755466915,21.339930934285892,21.120224571886574,0.38510782
22.97645991146835,21.352278477444575,20.158580040275794,19.654085233446235,19.421807219079742,19.179626743243492,0.2493515
22.373550843352398,21.94635344086236,21.463307581212536,20.881296760354992,20.72229195912085,20.70285314575241,0.7482637
23.67913673455298,23.24507432323705,22.742694944284242,22.024878628116692,21.81728052922585,21.755448873010977,0.83638656
24.07265052396361,23.996321811170795,23.850396900265935,23.534238992948247,23.156351785551127,22.999941569947534,1.1711135
23.70396045182376,23.53803333133863,23.19653432778419,22.575065539750998,22.39026242642169,22.290433779697413,0.8124975
21.263101741242227,20.797257559281796,20.22071309741399,20.086258539496864,19.88447366002834,19.86877570898524,0.36545464
22.092695326838165,22.017387357369813,21.98108992555218,21.708071201653606,21.57321170873413,21.32426975864447,1.055446
23.5258448723104,22.291315370371755,21.06473563540655,20.55206838094826,20.304123753557946,20.131103247869724,0.3652418
24.78142569183181,24.546052538400343,24.031893466854058,23.602176618691455,23.03902907196342,22.737714414295016,1.2919343
24.930054408762963,24.5585014282584,24.04738031363283,23.2598266448352,22.985413479273397,22.819847221265537,0.8180695
24.187465445754153,23.83976733094426,23.066570653179543,22.747445749036707,22.63459234422505,22.428011270873956,0.53178215
26.185709537097704,25.631797039059162,24.735414524606085,23.89512341391245,23.32505986375409,23.067709773099068,1.0544767
24.67671287825106,24.441836674454414,24.36133069793291,24.21963207046021,24.09854522371588,24.028972340929688,1.5433215
23.70781001579118,23.618153210695223,23.403996854289165,22.949405152798033,22.81136960209749,22.81704161929928,0.82338417
25.032142041967017,24.951404568011533,24.79617699905454,24.457504015723593,24.04707139653414,24.334802350329625,1.2011656
24.59943653005879,24.413641303571016,24.156012298712877,23.74761328741175,23.587174295481056,22.895016245837958,1.0274768
24.52386099012177,24.259302113785886,23.498813300417623,23.197034101029498,23.16643915459192,23.05338017670085,0.5336277
23.414567613195896,23.05986502840933,22.507252754752454,21.668108220400754,21.39531859648077,21.150376490932626,0.8128654
25.068225898332294,24.81939232710307,24.080695576625132,23.83330654701628,23.800374534419518,23.3467554160389,0.5334335
25.11739223835791,24.51569397724951,23.736003543285378,23.510930707667704,23.420623793963987,23.369675026272233,0.37870815
23.11123729006202,22.86361798418149,22.483677638504894,21.87333664597327,21.737677943215633,21.689839172203474,0.77686644
24.64620030337905,24.415117473447946,24.070122800095298,23.41093206790201,23.106505292226014,22.770543578182075,0.9903966
24.15308550611841,23.958726414154917,23.57258230227293,22.93007399792146,22.526794807846432,22.330287362765198,1.023285
23.09781304140833,22.254188921384642,21.353916251211437,20.971300758249562,20.756476938847253,20.684402668237055,0.3545859
24.562843582730157,24.433475030273502,24.035644831633523,23.43601023240464,23.27394366211143,22.970269337294457,0.74774975
25.228472562600555,25.151764164259276,25.041661098804873,24.847248410327662,24.307309821483344,24.033936718247702,1.204847
23.84689372311562,23.71973168705816,23.579312217276378,23.123930805647344,22.885571211064327,22.789629388988406,1.0249122
25.48093355117005,24.775820143679063,23.926647121572667,22.936347145012075,22.471580270272657,22.05026508144998,0.9024828
23.150277526964896,22.18558552630969,21.01311350578293,20.437840291236743,20.068181112171818,20.050643827050237,0.46635008
23.786621456476944,23.5388768867124,23.16071897694396,22.7711184246913,22.387730482059393,21.99473067794939,1.0352819
25.43803828586839,24.55021344627672,23.43357469516479,22.2745731103626,21.80119408739024,21.29969244524478,0.8209151
24.638310674315477,24.32719299435537,23.822509476754046,22.97180616927349,22.760868150428177,22.653239640971616,0.83296293
24.75450025370322,24.342804317481193,23.53343324542071,22.77400647382635,22.096236977781476,21.667955265763926,1.1304078
22.17379540393129,21.543778294094334,20.674654286069906,20.350425817241884,20.127283769293847,19.992991050475787,0.42760104
24.850293898352923,24.30671104496846,23.726733053770207,22.88912242205785,22.611995340591886,22.35396547848892,0.81010306
25.23122059320444,25.085347796012982,24.911780224623147,24.700996055425033,24.227939078839878,24.21251417493504,1.3521878
24.25033114940419,23.97459937669629,23.13509363101629,22.846659406946284,22.779040984167956,22.72919362653814,0.5489482
24.614171032036875,23.931999147056214,23.48392486460574,23.294725153641025,23.172080950684705,22.94952370212857,0.23862036
24.84343255336709,24.63832807870462,24.051416127852455,23.656162197260535,23.847556190007968,23.722126179652044,0.57966805
26.85760451057261,25.188326952828955,23.43406536145872,22.138034723934364,21.522244570199348,21.18423560195839,0.8133442
24.530354625230125,24.252313920825998,23.824204428832576,23.104679197196877,22.882574072176947,22.79000469666878,0.8201357
24.97405069798548,23.696123369856213,22.460037775381256,21.69000616146227,21.343269208575038,21.086824699171522,0.5320555
24.663434303092284,24.50990641958196,24.09799140352766,23.663053208313542,24.009865539080028,23.869722837735317,0.56929547
23.828592626309355,23.497805060621136,22.757556345523938,22.423434093046886,22.29842806947576,22.029835307372696,0.5337869
24.42723491967767,24.256775976706695,23.940088732086235,23.633799433022357,23.160391335938748,22.882730472995274,1.2932771
24.60242249073385,24.40230400722333,24.0821132972588,23.50426040478042,23.2123011309146,22.943859904194458,1.0255276
24.443214963757057,24.16901889682083,24.04957328451896,23.900687161338126,23.71272672530754,23.329753896139717,1.5186329
23.11068202645483,22.81449828103191,22.07784157458029,21.791266725267807,21.761455727314733,21.508759631097988,0.53583866
23.906740200956698,23.771435934268823,23.52260462660282,23.246392717635537,22.83152785804532,22.52766383606261,1.2938701
24.307016873840553,23.836920556835864,23.17867577711989,23.00856320850345,22.87876653310457,22.840826716109298,0.38711074
23.56736071959046,23.026034797845877,22.136576738804024,21.711260712457616,21.53072094515196,21.23074123564101,0.5330784
24.950470073718254,24.47028407330433,23.606227424476508,23.278979320224682,23.17238184721993,22.98867687012927,0.46197227
24.986271625693618,24.628723779746927,23.85302982475151,23.599283753628434,23.574623241767195,23.36622899751009,0.4628056
21.00744978858933,20.08839625159144,19.350086327687876,18.90974171243428,18.62103414059201,18.518726501905054,0.28691986
23.909707518761415,23.744895028356222,23.466895601896404,22.799992336881047,22.54662830230368,22.27190454217794,0.9424191
24.498862230306955,23.90662523414237,23.290952424085646,23.189403530788766,23.00695563146742,22.96423907795764,0.33038148
23.647960746908804,23.27365342231489,22.60155872076444,22.379822934295138,22.323597578652354,22.366579256451125,0.42795187
23.186946111606673,22.374943509729626,21.39051485039021,20.72414603773125,20.454425314397064,20.227528038494555,0.6137509
24.703008492981226,23.829835742231896,22.384867834392885,21.197266009719662,20.427360283908907,20.490101201387755,0.9023557
21.80987128383248,20.90763179182567,20.26374800145621,19.95480864682968,19.80712733604494,19.700634868658632,0.2497323
23.801273382302533,23.124076379555845,22.154626218208485,21.6423659665798,21.38919505479435,21.047978524727128,0.53424114
23.911356438092405,23.680150439966994,23.23255422375962,22.62158119195119,22.47224312335926,22.40737768697732,0.74828887
23.65358481683548,23.411256301775165,23.059957499769776,22.331845779813065,22.114857029720866,22.055449442990515,0.90195256
23.662665406845647,22.97921905638631,22.40953418578715,22.260702031441642,22.128465331872455,22.076207712932064,0.28656858
24.41201442224631,23.538739124898257,22.424760263616374,21.795151250453355,21.452794653217254,21.082367863092045,0.53530985
20.93464230269147,20.247009140589054,19.56609598219903,19.31085570769639,19.074661923585605,19.00935913454312,0.33114615
22.5583323702253,22.44446475197585,22.164975624524587,21.73434324687376,21.525011204048663,21.653518438661855,0.767912
21.850218967821366,21.124094533406645,20.484740428707955,20.211614889156305,20.040589651040474,19.997443003442637,0.28965515
23.201386418504487,22.812509757708312,22.018708109350698,21.62499648984211,21.49749496128023,21.289938842611793,0.5470519
24.78939146391447,24.27036626769602,23.239649901513992,22.218707203390444,21.544621137712706,21.447987130093402,0.99136204
23.960079122512948,23.37991765699584,22.567222843917467,22.260851477784623,22.104204013371092,21.939021729462805,0.43029684
22.86891540250181,22.451518408709326,21.661586147975285,21.294533199244693,21.179495996118114,20.912825467596683,0.5429747
21.21170463377627,20.86714795267513,20.187662024378753,19.88091332406096,19.80905678070639,19.47837002405913,0.54625624
24.27032263934086,22.479268111288995,21.030936292580844,20.435143385416655,20.155197086122804,19.993449810713933,0.37896857
23.74730995557351,23.58480079654208,22.886616344697845,22.616814234452647,22.611151274843373,22.39655558005838,0.5332757
24.880636440110496,24.421090017635052,23.503732313051174,23.065215937539783,22.944189572558535,22.646783295992847,0.5456086
23.58569800097869,23.474667628699503,23.227392793809255,22.58669149456723,22.430787480385145,22.457472507778835,0.81234694
23.36444330256692,22.840318273449476,22.263090301723857,21.527777224981204,21.31394521113863,21.1285277960545,0.7766968
24.12614767749662,23.305046938465342,22.90888425664541,22.724151344418374,22.669466152642297,22.615013335029143,0.19219984
23.8716164479742,23.73879931923957,23.439355150135224,23.127418654131347,22.7247816836608,23.053407816989154,0.74874043
21.72424309262485,20.770397350925695,20.085041075548737,19.663047846378483,19.493910723582374,19.304765911612286,0.23518153
22.98912366901329,22.547361311790244,21.83262943154294,20.925327721102605,20.286181134033246,20.031762360058394,1.0353677
26.048459909547574,24.482778543962677,23.042894125217405,22.20328223130065,21.846939631286922,21.458790286687307,0.5330648
24.389164206744578,24.231132992150204,24.001227970809552,23.487260024531892,23.203232414262843,22.978359303532798,1.0229067
25.016081909178244,24.46042227602243,23.737786510634546,23.616286065566264,23.47769821605127,23.3849711514149,0.3658559
24.890104977023213,22.99932290806674,21.493603514353747,20.567948847739782,20.243971905474744,20.082822581018075,0.53371537
22.948060984428295,22.79446966591854,22.480114381344634,22.01268752192568,21.586309309852734,21.312495860675696,0.9983415
23.732521363794415,23.63404700629251,23.420559580343927,23.073136614662292,22.6312568519796,22.473674463705212,1.1319587
23.543954279713365,22.773099456573593,21.915359900917068,21.584643835942334,21.391677904011907,21.261071958131847,0.35658678
24.61283634176665,24.19855211780788,23.675571445180953,22.87934611976659,22.62323019423682,22.489426426836896,0.8203255
24.149299828376,23.773004621872847,23.249123380818432,22.752148522360287,22.498801189632513,22.436865784720165,0.72224355
24.304794032891994,24.004488908261322,23.269876728987303,22.953422476423807,22.910411140079425,22.72970191403998,0.53430206
24.433336676157662,23.85357605684712,23.023638955332892,22.73668284740066,22.59345979626845,22.5262805855683,0.4178699
24.883733653339636,24.671117727554908,24.141493324360912,23.59284064759742,23.52471777353113,23.35506602199732,0.68501586
24.326383393898386,23.531931153988847,22.30685047680337,21.1104037863486,20.681060197937178,20.586119128869207,0.719827
25.504201745854576,24.85232356027255,23.848044497680554,23.332684838056867,23.053964058526553,22.859498703132406,0.53485537
27.27361806136025,25.03713786735346,23.544427512693243,22.332857576424182,21.896572876218794,21.63381019772374,0.7190628
25.62063138782891,25.407691120019468,25.20514326629591,24.587871834515294,24.25670915202944,24.01689079194267,1.0054841
25.666601480159894,25.238162420986814,24.68611362807114,23.99434854617063,23.728144915867336,23.701299564163566,0.8116666
24.47968713835186,24.030388001158812,23.3468271944563,23.07096310750062,22.9456453657563,22.775437808679875,0.41891667
24.743232661184148,24.489680039522916,23.681981377118024,23.362917066621925,23.32790901611813,23.29635127836584,0.5517831
23.992123705718242,23.839008436471698,23.62038297009612,23.247841062639118,22.85957937297534,22.673204947393646,1.1235232
24.999098431546773,23.857485041727625,23.03591300566274,22.777529882460303,22.667425298918555,22.36853035500741,0.28397095
24.636415862007038,23.990751998976297,23.429301541861896,23.26496835547574,23.15268472342841,22.890733942817015,0.28162053
23.859445884041154,23.732112259303182,23.51698731538627,23.227911181149025,22.77651159187724,22.453391179409913,1.2480096
25.27307186328858,24.452605115270497,23.991182618317815,23.78178447107258,23.685221711345882,23.527806437615066,0.20939545
24.911047191228022,24.560739666423835,23.94041654734461,23.06641431202535,22.62190362431916,22.28337706242344,0.9909423
23.03623921261527,22.899687248172675,22.692048422170668,22.208696364437888,21.91604356601536,21.733722198236396,1.0265368
25.076550006186217,24.96810163291699,24.89555312722534,24.860726575945083,24.50586214627344,24.1213532840973,1.2853402
23.58167864458851,23.453994081675845,23.40562088966385,23.29370376242369,22.93805813511247,23.358720941651047,1.2466615
24.348109336542095,24.09918821218388,23.38630413157749,23.07541527701168,23.07458667812532,22.96957855636734,0.54682577
23.859485091953925,23.656227941863328,23.195538895401224,22.796673868050785,22.222457066818933,21.91764561943874,1.2364178
24.657982774978603,24.130176270842053,23.39809976284902,22.47176866967805,22.101682556808978,21.853150880649007,0.79239047
23.833455701485846,23.718883546347026,23.505583929473786,22.970795822201833,22.830888068890292,22.792889990446444,0.8354783
24.46214486192248,24.197527828627617,23.59949076204976,23.308672290834924,23.175165681790297,23.31287595623796,0.53442496
23.884436100212014,23.677884021814673,23.124488843023208,22.61212545900454,22.502704131188775,22.421634543480177,0.6727591
25.45142904554345,24.76125119558948,23.884301697215538,23.465311666026007,23.33537080890195,22.994952553172887,0.48441482
24.042460188322604,23.88175070003692,23.8203937353269,23.746950841802544,23.604487190695718,23.03002777169083,1.5088036
24.359729906390765,24.04817158860149,23.553290330021273,22.856582934617816,22.50104050578848,22.29137777026019,0.9533221
26.320246438106487,24.67197483604289,23.74025211002882,23.28923704748653,23.09233681641427,22.91762727667286,1.2339888
24.76009479689723,24.331059190495463,23.532614074186164,23.19424076938613,23.00240469862352,23.04664724897164,0.4804565
24.01395866302625,23.91476535082508,23.827522883034202,23.603081499542245,23.281308970078605,23.44831498277166,1.2363762
23.655163846963614,23.454174593671972,23.091377219379158,22.396220695067186,22.21848820705731,22.029438302834432,0.8125487
23.87975334323087,23.735094777433673,23.1586799890751,22.931569363166105,23.013776378391732,22.69972256033473,0.53395873
24.312798227191404,24.159017122262785,23.712787957645904,23.295979589213747,22.76519541951053,22.43480363428279,1.27231
25.2987189720683,23.492497234371598,21.994796072958156,21.054958358821644,20.681498394155938,20.39756691564063,0.5361346
24.990457887947027,24.013314575887357,23.10151859420164,22.04064698629209,21.626664450429484,21.24153250131717,0.8102243
22.9350683467714,22.299235715511784,21.625086215672738,20.814439245488863,20.561062022676516,20.232325660535857,0.7186365
24.060063220114532,23.907276704941392,23.385020581116162,22.87762584451038,22.738618172715086,22.705495864389682,0.6848598
23.85393934797634,23.665119086326868,23.376888531743933,22.79972689679282,22.409725979344127,22.220053046012943,1.0266153
24.40443773534602,24.26826981104556,24.034687230088736,23.598656440452416,23.354794647076268,23.0211216314229,1.0539938
24.259579843619186,24.08656386819904,23.866337117986877,23.6352949320293,23.10345890900493,22.881212878639833,1.2482407
24.87557300872797,24.246390881783928,22.985557298551036,21.920125279284118,21.22427458540969,21.082931539161574,0.9413273
24.33558192654064,23.974563391239563,23.135187791549622,22.79986999758727,22.70702573798598,22.571136626421204,0.53312147
25.110517595634906,24.590998041512403,23.599876107163908,22.450112295473925,21.601506873463514,20.92746782060802,1.2298338
23.911365623365,22.589991844459334,21.591219615340297,21.124551698109435,20.902199338992315,20.732030982809782,0.28080657
25.634238234027038,24.739441837353485,23.292508839237403,22.289507728733657,21.56111266551823,21.314208188304505,1.0252397
23.44146154862408,22.868375138955727,22.060037407908652,21.769506681524184,21.60921343686851,21.64608903909942,0.41725984
23.209631063526846,22.79616057720804,22.077981449479044,21.610184203355807,21.48618963243979,21.23697253949305,0.6033388
24.914764095222537,24.328532163585667,23.39761652681295,23.03392893179723,22.91435997875829,22.596539068400013,0.4816189
22.925020345482835,22.095000099646576,21.394769449685153,21.086670269249787,20.901784714575598,20.76862992623358,0.28132886
24.759145166715424,24.03997681105591,23.10451764300405,22.52214956445755,22.320915849701993,22.060429043106236,0.60358965
23.385856996716505,23.28205164200461,23.02895422595637,22.470535289200186,22.358760870974237,22.314267056619713,0.8354352
23.09534429857961,21.750596833744677,20.484717049062223,19.835125061642252,19.46272554119151,19.412479772280122,0.46035758
21.61720400070497,20.843405555851575,20.34256794594422,20.115026909121923,19.972929717443602,19.855148909795464,0.24679685
23.290463975695882,22.901372701785437,22.3869653322009,21.71905935354176,21.35718224032059,21.085721596357427,0.9573849
22.56967783177086,22.174582310516683,21.589354100257246,20.64287805270978,20.31458861013771,20.409464346327898,0.8462695
24.600431297828287,24.18222633838602,23.405375624284158,23.06722238228377,22.922026543743794,22.61761367863181,0.46674132
21.875621897360144,21.40177846945146,20.70461064366042,20.506691661960062,20.381664013971974,20.301059473285918,0.41872314
24.04691759510707,23.75865832176877,23.199235333479514,22.689860022608467,22.538301621242695,22.4121697256073,0.68268734
23.456155191640523,23.06483499201602,22.35999121523596,22.13096351600087,22.064019515546455,21.89039871666899,0.43456474
22.883770343985955,22.509585901738387,21.838798730465605,21.419106087195605,21.31586197127198,21.140489189404494,0.6045074
23.09693694425478,22.68970003846318,22.03463701351,21.355376812504836,21.1382711082432,20.910025110621817,0.68409646
23.248150355198987,21.80024757779883,20.792938834265005,20.188586977710653,19.88443658258182,19.67303860443686,0.24835335
22.658318648569544,21.909514018400387,21.398809096830515,21.188956654319707,21.08625256419007,21.04045736063726,0.24934039
22.69957447249373,22.236356060131936,21.526341895365274,20.686348169648344,20.406737710007963,20.13084336711745,0.7189991
23.33418723048885,22.937660079597023,22.511980531503106,21.83442180319452,21.636105644048865,21.501165721182012,0.82061005
23.290078485338487,22.68415873297542,22.149179178850158,21.906293718946856,21.84712630679294,21.724729931816267,0.2316541
22.83266050088794,21.823097284189952,20.57782707896201,19.805127368032846,19.46824003304791,19.20582144304946,0.5341339
25.980313542800513,24.46539400393977,22.75369725072569,21.448390645957502,20.83276236280982,20.538152135710195,0.81931156
23.52979850768586,23.273137808946036,22.893498516709894,22.359702187584166,22.10256142998587,22.1203547190505,0.98606575
23.190863247187053,23.070647203759112,22.944045681826513,22.582667292753396,22.4484516000142,22.287444501457006,1.0998957
24.645463499385983,22.844098473634705,21.31035113964501,20.6727074688931,20.33162043995107,20.095864901789582,0.4192807
24.599898946531958,24.199099278424377,23.358818037202177,23.058203146498816,22.96034477144585,22.77445734631712,0.48276028
22.964013254109535,22.260433346460513,21.68332327036467,21.477199045603587,21.351879019304224,21.34125141158647,0.28201398
24.40407626548678,23.213858462496802,21.936180477088623,21.29244435149285,20.93548920028554,20.692855093328042,0.41779
22.612530992176158,22.22571503131457,21.509321373741187,21.158256517298362,21.09301537944218,20.867624774297955,0.55268633
21.98528162760985,21.516203408398592,20.696136652109992,20.22017064811585,19.996981771262035,19.73588314344746,0.53243136
23.665300469989393,21.737743702514365,20.250401846157352,19.432651380608252,19.127548590648914,19.0242631167555,0.5029041
24.666612941602757,23.99178574103086,22.93878893802628,22.48323164524971,22.283146860012486,22.103665596930494,0.50256747
25.20359894126019,23.186374193622427,21.720557518138985,20.76555867209463,20.434833392290106,20.30598635998113,0.5515037
24.23493717442285,23.681131430525493,23.262779321089003,23.26048172631116,23.113356617980365,23.666448488233357,0.30116192
24.933255173607247,24.528769674356287,23.867869324092123,22.965284893722455,22.55950761489279,22.227532898512223,0.9410417
24.347507688480036,24.117891822529035,23.64424596659974,22.965609940583832,22.559936977174956,22.349942527253425,0.98534095
26.683873999427593,25.253857393809284,23.829805470004192,22.516731934205392,21.682351281931197,21.08690100162914,1.2319592
23.133245452921756,22.82826287964706,22.106508815046148,21.820292599313863,21.74290612822139,21.372799453208888,0.51192033
22.165503224600855,22.013911831930834,21.84677526668499,21.623589069990476,21.312476497968497,21.15557737729613,1.1503615
23.32173116347782,22.967363606458413,22.307690738063165,21.708835202088327,21.559507189134465,21.393808392223566,0.67246777
